32000.000000,22000.000000,14000.000000,28800.000000,27200.000000,22000.000000,24000.000000,18400.000000,16000.000000,11200.000000,10000.000000,34400.000000,22000.000000,17600.000000,20000.000000,10000.000000,24000.000000,18000.000000,14000.000000,8000.000000,6000.000000,5200.000000,6000.000000,7200.000000,10800.000000,8000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32000.000000,22000.000000,14000.000000,28800.000000,27200.000000,22000.000000,24000.000000,18400.000000,16000.000000,11200.000000,10000.000000,34400.000000,22000.000000,17600.000000,20000.000000,10000.000000,24000.000000,18000.000000,14000.000000,8000.000000,6000.000000,5200.000000,6000.000000,7200.000000,10800.000000,8000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28000.000000,19250.000000,12250.000000,25200.000000,23800.000000,19250.000000,21000.000000,16100.000000,14000.000000,9800.000000,8750.000000,30100.000000,19250.000000,15400.000000,17500.000000,8750.000000,21000.000000,15750.000000,12250.000000,7000.000000,5250.000000,4550.000000,5250.000000,6300.000000,9450.000000,7000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28000.000000,19250.000000,12250.000000,25200.000000,23800.000000,19250.000000,21000.000000,16100.000000,14000.000000,9800.000000,8750.000000,30100.000000,19250.000000,15400.000000,17500.000000,8750.000000,21000.000000,15750.000000,12250.000000,7000.000000,5250.000000,4550.000000,5250.000000,6300.000000,9450.000000,7000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28000.000000,19250.000000,12250.000000,25200.000000,23800.000000,19250.000000,21000.000000,16100.000000,14000.000000,9800.000000,8750.000000,30100.000000,19250.000000,15400.000000,17500.000000,8750.000000,21000.000000,15750.000000,12250.000000,7000.000000,5250.000000,4550.000000,5250.000000,6300.000000,9450.000000,7000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36000.000000,24750.000000,15750.000000,32400.000000,30600.000000,24750.000000,27000.000000,20700.000000,18000.000000,12600.000000,11250.000000,38700.000000,24750.000000,19800.000000,22500.000000,11250.000000,27000.000000,20250.000000,15750.000000,9000.000000,6750.000000,5850.000000,6750.000000,8100.000000,12150.000000,9000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40000.000000,27500.000000,17500.000000,36000.000000,34000.000000,27500.000000,30000.000000,23000.000000,20000.000000,14000.000000,12500.000000,43000.000000,27500.000000,22000.000000,25000.000000,12500.000000,30000.000000,22500.000000,17500.000000,10000.000000,7500.000000,6500.000000,7500.000000,9000.000000,13500.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28800.000000,19800.000000,12600.000000,25920.000000,24480.000000,19800.000000,21600.000000,16560.000000,14400.000000,10080.000000,9000.000000,30960.000000,19800.000000,15840.000000,18000.000000,9000.000000,21600.000000,16200.000000,12600.000000,7200.000000,5400.000000,4680.000000,5400.000000,6480.000000,9720.000000,7200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32000.000000,22000.000000,14000.000000,28800.000000,27200.000000,22000.000000,24000.000000,18400.000000,16000.000000,11200.000000,10000.000000,34400.000000,22000.000000,17600.000000,20000.000000,10000.000000,24000.000000,18000.000000,14000.000000,8000.000000,6000.000000,5200.000000,6000.000000,7200.000000,10800.000000,8000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28800.000000,19800.000000,12600.000000,25920.000000,24480.000000,19800.000000,21600.000000,16560.000000,14400.000000,10080.000000,9000.000000,30960.000000,19800.000000,15840.000000,18000.000000,9000.000000,21600.000000,16200.000000,12600.000000,7200.000000,5400.000000,4680.000000,5400.000000,6480.000000,9720.000000,7200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28000.000000,19250.000000,12250.000000,25200.000000,23800.000000,19250.000000,21000.000000,16100.000000,14000.000000,9800.000000,8750.000000,30100.000000,19250.000000,15400.000000,17500.000000,8750.000000,21000.000000,15750.000000,12250.000000,7000.000000,5250.000000,4550.000000,5250.000000,6300.000000,9450.000000,7000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80000.000000,55000.000000,35000.000000,72000.000000,68000.000000,55000.000000,60000.000000,46000.000000,40000.000000,28000.000000,25000.000000,86000.000000,55000.000000,44000.000000,50000.000000,25000.000000,60000.000000,45000.000000,35000.000000,20000.000000,15000.000000,13000.000000,15000.000000,18000.000000,27000.000000,20000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
